,title,Mean,Count
170,"Bluetooth Headphones TaoTronics Wireless Earbuds Sport Earphones 9 Hours 4.2 Magnetic Lightweight &amp; Fast Pairing (CVC 6.0 Noise Cancelling Mic, Snug Silicon Earbuds, Magnetic Design)",4.478260869565218,22.999999999999996
171,"SUPCASE iPad Pro 9.7 inch Case, [Heavy Duty] Apple iPad Pro 9.7 2016 Case [Unicorn Beetle PRO Series] Full-body Rugged Protective Case with Built-in Screen Protector",4.473684210526316,19.0
172,"tomtoc 360&deg; Protective Laptop Carrying Case for 13.3&quot; Old MacBook Air | 13&quot; Old MacBook Pro Retina | 13.5&quot; Surface Book 2 | Surface Laptop 2017, Ultrabook Accessory Bag",4.473684210526316,19.0
173,"Tripp Lite Isobar 2 Outlet Surge Protector Power Strip, Direct Plug In, Metal, Lifetime Limited Warranty &amp; $10,000 INSURANCE (ISOBLOK2-0)",4.470588235294118,136.0
174,Reolink Wireless Security Camera System 1080p Full HD 4 Channel WiFi NVR Hard Drive Home Business Monitor 24/7 Stable Recording RLK4-210WB2,4.466666666666667,15.0
175,"Fintie iPad Mini 4 Case - 360 Degree Rotating Stand Case with Smart Cover Auto Sleep/Wake Feature for Apple iPad Mini 4 (2015 Release), Purple",4.461538461538462,13.0
176,Lifeproof NUUD Series Waterproof Case for iPad Mini 4 - Retail Packaging - Black,4.461538461538462,13.0
177,"OtterBox Defender Series Case for iPad Pro (9.7&quot; Version), Black, Retail Packaging",4.461538461538462,13.0
178,Raspberry Pi 3 Model B Motherboard,4.461538461538462,13.0
179,"Kensington Microsoft Surface Pro 6, Surface Pro 5 and 4 and 2017 BlackBelt 2nd Degree Rugged Case (K97443WW)",4.457142857142857,35.0
180,"Anker 6ft / 1.8m Nylon Braided Tangle-Free Micro USB Cable with Gold-Plated Connectors for Android, Samsung, HTC, Nokia, Sony and More (Red)",4.454545454545454,11.000000000000002
181,"Fintie iPad 2/3/4 Case - Slim Fit Folio Stand Case Smart Protective Cover Auto Sleep/Wake Feature for Apple iPad 2, iPad 3 &amp; iPad 4th Generation with Retina Display - Blue",4.454545454545454,11.000000000000002
182,OtterBox DEFENDER SERIES Case for iPad Air 2  - CRUSHED DAMSON (BLAZE PINK/DAMSON PURPLE),4.454545454545454,11.000000000000002
183,"APC 11-Outlet Surge Protector 3020 Joules with Telephone, DSL and Coaxial Protection, SurgeArrest Performance (P11VT3)",4.451219512195122,82.0
184,"iPad Air 2 Case, SUPCASE [Heavy Duty] Apple iPad Air 2 Case [2nd Generation] 2014 Release [Unicorn Beetle PRO Series] Full-body Rugged Hybrid Protective Case with Built-in Screen Protector (White)",4.45,40.0
185,Otterbox SYMMETRY SERIES FOLIO Case for iPad Air 2  - GLACIER (WHITE/GREY),4.45,20.0
186,"Tripp Lite 7 Outlet Surge Protector Power Strip, 7ft Cord, Right Angle Plug, Coax Protection, &amp; $75,000 INSURANCE (SUPER7COAX)",4.444444444444445,36.0
187,"Logitech Z623 400 Watt Home Speaker System, 2.1 Speaker System",4.434782608695652,23.0
188,"KHOMO iPad Mini 1 2 3 Case - DUAL Series - ULTRA Slim Twill Grey Cover with Auto Sleep Wake Feature for Apple iPad Mini 1st, 2nd and 3rd Generation",4.433333333333334,30.0
189,AmazonBasics Medium DSLR Gadget Bag (Orange interior),4.423076923076923,26.0
190,"Koss Porta Pro On Ear Headphones with Case, Black / Silver",4.421052631578948,75.99999999999999
191,SanDisk Extreme PRO 960GB SATA 6.0GB/s 2.5-Inch 7mm Height Solid State Drive (SSD) with 10-Year Warranty- SDSSDXPS-960G-G25,4.421052631578948,18.999999999999996
192,"CyberPower CSB100W Essential Surge Protector, 900J/125V, 1 Outlet, Wall Tap",4.416666666666667,12.0
193,NETGEAR ProSAFE WAC730 Business 3x3 Dual Band 802.11ac Wireless Access Point (WAC730-100NAS),4.416666666666667,12.0
194,PNY CS2211 480GB Pro Gaming 2.5&rdquo; SATA III MLC Internal Solid State Drive (SSD) - (SSD7CS2211-480-RB),4.416666666666667,12.0
195,"SUN-SNIPER Professional Camera Strap ROTABALL PRO, Black (SSN-RB-PRO)",4.416666666666667,12.0
196,"iClever BoostCube 4.8A 24W Dual USB Travel Wall Charger with SmartID Technology, Foldable Plug AC Adapter for iPhone X /8/7 /7 Plus/ 6S/ 6 Plus, iPad Pro Air/Mini and Other Tablet",4.416666666666667,12.0
197,"Arteck HB030B Universal Slim Portable Wireless Bluetooth 3.0 7-Colors Backlit Keyboard with Built in Rechargeable Battery, Black",4.413793103448276,29.0
198,"eero Home WiFi System (Pack of 3) - 1st generation, 2016",4.407079646017699,113.0
199,B+W 39mm Clear UV Haze with Multi-Resistant Coating (010M),4.4,59.99999999999999
200,"iXCC Element II Lightning Cable 3ft, iPhone charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black)",4.4,20.0
201,AmazonBasics Backpack for Laptops up to 17-inches,4.4,14.999999999999998
202,"Arvok 15 15.6 Inch Multi-Color &amp; Size Water-Resistant Laptop Sleeve Bag with Handle/Notebook Computer Case/Ultrabook Briefcase Carrying Bag, Black",4.4,14.999999999999998
203,OtterBox PROFILE SERIES Slim Case for iPad Air 2 - Retail Packaging - MIDNIGHT MERLOT (GUNMETAL GREY/MERLOT),4.4,14.999999999999998
204,"Wireless Security Camera System,SMONET 4CH HD Video Security System,4pcs HD Bullet IP Cameras,Support Motion Detection Alarm &amp; Remote View by iOS or Android App,No Hard Drive",4.4,14.999999999999998
205,"Yubico - YubiKey 4 - USB-A, Two-Factor Authentication",4.4,14.999999999999998
206,"BlueRigger In-Wall High Speed HDMI Cable - 15 Feet - CL3 Rated - Supports 4K, Ultra HD, 3D, 1080p, Ethernet and Audio Return (Latest Standard)",4.4,10.0
207,D-Link DCS-960L HD 180-Degree Wi-Fi Camera (Black),4.4,10.0
208,"EVGA GeForce GTX 970 4GB SC GAMING, Silent Cooling Graphics Card 04G-P4-1972-KR",4.4,10.0
209,Edifier R1700BT Bluetooth Bookshelf Speakers - Active Near-Field Studio Monitors - Powered Speakers 2.0 Setup Wooden Enclosure - 66w RMS,4.4,10.0
210,"Galaxy Tab 4 7.0 Armor Case, Heavy Duty Full-Body Shock Proof Cover Kickstand Screen Protector for Galaxy Tab 4 7-inch SM-T230 (Purple)",4.4,10.0
211,Kingston HyperX FURY 16GB Kit (2x8GB) 1600MHz DDR3 CL10 DIMM - Black (HX316C10FBK2/16),4.4,10.0
212,"Macbook Pro 13 and Air 13 Sleeve, Snugg - Orange Leather Sleeve Case Protective Cover for Macbook Pro 13 and Air 13 with Touchbar (2016)",4.4,10.0
213,RAVPower Lightning Cable Apple MFi Certified 3ft 0.9m Lightning to USB Cable for iPhone 6S 6 Plus 6 5S 5C 5 iPad Air Mini iPad 4th gen iPod Touch 5th gen and iPod Nano 7th gen (Blue),4.4,10.0
214,Solid Signal Xtreme Signal HDB2X High Definition Indoor/Outdoor 2-Bay VHF/UHF Antenna,4.4,10.0
215,Ubiquiti Unifi Security Gateway Pro (USG-PRO-4),4.4,10.0
216,UAG Microsoft Surface Pro 3 Feather-Light Composite [BLACK] Aluminum Stand Military Drop Tested Case,4.392857142857143,27.999999999999996
217,"Bluedio T3 Extra Bass Bluetooth Headphones On Ear with Mic, 57mm Driver Folding Wireless Headset, Wired and Wireless Headphones for Cell Phone/TV/PC Gift (Black)",4.388888888888889,18.0
218,D-Link Wireless AC1200 Dual Band Wi-Fi Gigabit Range Extender &amp; Access Point (DAP-1650),4.388888888888889,18.0
219,"Phaiser BHS-530 Bluetooth Headphones, Wireless Earbuds Stereo Earphones for Running with Mic and Lifetime Sweatproof Guarantee, Oceanblue",4.388888888888889,18.0
220,"Belkin SurgePlus 6-Outlet Wall Mount Surge Protector with Dual USB Charging Ports (2.1 AMP / 10 Watt), BSV602tt",4.384615384615385,12.999999999999998
221,"DSLR Camera Case / SLR Camera Sleeve FlexARMOR X w/Deluxe Padded Neoprene Protection, Caribiner Clip &amp; Accessory Storage by USA Gear - Works With Nikon D3400 / Canon EOS Rebel SL2 / Pentax K-70 &amp; More",4.384615384615385,12.999999999999998
222,"NETGEAR GS724T-400NAS 24-Port Gigabit Smart Managed Pro Switch, 2 SFP, L2, ProSAFE Lifetime Protection (GS724Tv4)",4.384615384615385,12.999999999999998
223,NIX Advance Digital Photo Frame 8 inch X08E. Electronic Photo Frame USB SD/SDHC. Digital Picture Frame with Motion Sensor. Remote Control Included,4.384615384615385,12.999999999999998
224,OtterBox SYMMETRY HYBRID SERIES Case for iPad Pro 12.9&quot; 1st Generation (ONLY) - Retail Packaging - STARRY NIGHT (CLEAR/BLACK/DARK GREY),4.384615384615385,12.999999999999998
225,"TaoTronics Bluetooth Receiver/Car Kit, Portable Wireless Audio Adapter 3.5mm Aux Stereo Output (Bluetooth 4.2, A2DP, Built-in Microphone) for Home Audio Music Streaming Sound System",4.384615384615385,12.999999999999998
226,Vertiv Cybex Secure 4K UHD KVM 4-Port DisplayPort DH DPP NIAP EAL4+ TAA (SC945D-001),4.384615384615385,12.999999999999998
227,TP-Link N300 Wi-Fi Range Extender (TL-WA850RE),4.375,24.0
228,"Fintie Case for Kindle Voyage - [The Thinnest and Lightest] Protective PU Leather Slim Shell Cover with Auto Sleep/Wake for Amazon Kindle Voyage (2014), Black",4.375,16.0
229,Crucial 2GB Single DDR3/DDR3L 1600 MT/S (PC3-12800) Unbuffered SODIMM 204-Pin Memory - CT25664BF160B,4.363636363636363,22.0
230,NIX Advance Digital Photo Frame 12 inch X12D. Electronic Photo Frame USB SD/SDHC. Digital Picture Frame with Motion Sensor. Remote Control and 8GB USB Stick Included,4.363636363636363,11.0
231,"Synology 2 bay NAS DiskStation, DS216J (Diskless)",4.363636363636363,11.0
232,"iPad Mini 4 Screen Protector Glass, amFilm Tempered Glass Screen Protector for Apple iPad Mini 4 2015 0.33mm 2.5D Rounded Edge (1-Pack)",4.363636363636363,11.0
233,"JETech Case for Apple iPad Air 1st Edition (NOT for iPad Air 2), Smart Cover with Auto Wake/Sleep, Black",4.357142857142857,14.000000000000002
234,iBenzer Basic Soft-Touch Series Plastic Hard Case &amp; Keyboard Cover for Apple MacBook Pro 13-inch 13&quot; with CD-ROM A1278 (Previous Generation) (Sky Blue),4.357142857142857,14.000000000000002
235,Runetz - 13.3 inch Laptop Sleeve Neoprene | Older MacBook Pro 13 inch Sleeve with Pocket | MacBook Air 13 inch Sleeve Case Cover 2017-2012 | Notebook Laptop Bag 13&quot; Older Version Size - Navy Blue,4.352941176470588,17.0
236,"Sandisk Cruzer 32GB USB 32 GB Flash Drive, Black - SDCZ36-032G",4.352941176470588,17.0
237,"TP-Link AV1200 Powerline Ethernet Adapter - Gigabit Port, Plug&amp;Play, Power Saving(TL-PA8010P KIT)",4.352941176470588,17.0
238,"eero Home WiFi System (Individual) - 1st Generation, 2016",4.3509933774834435,151.0
239,"Anker Bluetooth Folio Keyboard Case for iPad Air 2 [ONLY] - Smart Case with Auto Sleep/Wake, Comfortable Keys and 6-Month Battery Life Between Charges (Not compatible with iPad 9.7 inch/iPad Air)",4.35,20.0
240,"Apple iPad Pro 9.7-inch (32GB, Wi-Fi, Gold) MLMQ2LL/A",4.35,20.0
241,"Twisted Veins HDMI Cable 1.5 ft, 3-Pack, Premium HDMI Cord Type High Speed with Ethernet, Supports HDMI 2.0b 4K 60hz HDR on All Tested Devices Except Apple TV 4K Where it Only Supports 4K 30hz",4.35,20.0
242,"EVGA 500 W1, 80+ WHITE 500W, 3 Year Warranty, Power Supply 100-W1-0500-KR, Black",4.3478260869565215,23.0
243,"Earbuds,GGMM Nightingale &ldquo;&rdquo; Deep Heavy Bass in-Ear Noise-Isolating Ear Buds Headphone w/Full Metal Housing Dynamic Dual Drivers &amp; Universal 1-Button Microphone (Gold)",4.3478260869565215,23.0
244,Samsung T3 Portable SSD - 250GB - USB 3.1 External SSD (MU-PT250B/AM),4.346153846153846,26.000000000000004
245,"Belkin 8-Outlet Power Strip Surge Protector with 6-Foot Power Cord and Telephone Protection, BE108200-06",4.333333333333333,96.0
246,"NETGEAR 8-Port Gigabit Ethernet Unmanaged Switch, Desktop, Internet Splitter, Sturdy Metal, Fanless, Plug-and-Play (GS308)",4.333333333333333,33.0
247,JanSport Right Pack Laptop Backpack,4.333333333333333,15.000000000000002
248,"TaoTronics Phone Holder for Bike, Bike Phone Mount Holder, Bicycle Cradle for iPhone 4s 5s 6s 7 8 Plus X Gaxlxy S6 S7, GPS and Other Devices",4.333333333333333,15.000000000000002
249,"Arlo Accessory - Skins | Set of 3 &ndash; Black, Camouflage, Green |Compatible with Arlo only| (VMA1200)",4.333333333333333,12.0
250,BIC America F12 12-Inch 475-Watt Front Firing Powered Subwoofer,4.333333333333333,12.0
251,"Bushnell Powerview Wide Angle Binocular, Porro Prism Glass BK-7",4.333333333333333,12.0
252,Cheetah Mounts APFMSB TV Wall Mount Bracket for 20-55&rdquo; TVs Up To VESA 400 and 115 lbs including a Twisted Veins 10&rsquo; HDMI Cable and a 6&quot; 3-Axis Magnetic Bubble Level,4.333333333333333,12.0
253,"Fellowes Mighty 8 Surge Protector with 8-Outlets, 6 Foot Cord, 1300 Joules (99090)",4.333333333333333,12.0
254,NIX Advance Digital Photo Frame 8 inch X08G Widescreen. Electronic Photo Frame USB SD/SDHC. Digital Picture Frame with Motion Sensor. Remote Control Included,4.333333333333333,12.0
255,"Pre-made All-in-One BNC Video and Power Cable Wire Cord with Connector for CCTV Security Camera (25Ft, 50Ft, 60Ft, 100Ft, 125Ft, 150Ft, 200Ft available)",4.333333333333333,12.0
256,"Fintie Slimshell Case for Kindle Paperwhite - Fits All Paperwhite Generations Prior to 2018 (Not Fit All-New Paperwhite 10th Gen), Black",4.319148936170213,47.0
257,"Accell DisplayPort 1.2 Cable with Locking Latches - 9.8 Feet, 4K UHD @60Hz, 1920x1080@240Hz, 3D up to 2560x1600@60Hz - Retail Package - B142C-010B",4.318181818181818,22.0
258,Samsung 850 EVO 1TB 2.5-Inch SATA III Internal SSD (MZ-75E1T0B/AM),4.315789473684211,19.0
259,"Tech Armor iPad Pro 9.7-inch (2016/2017) Glass Screen Protector, Premium Ballistic Glass Apple iPad Pro 9.7-inch Screen Protectors [1]",4.315789473684211,19.0
260,"Twisted Veins HDMI Cable 6 ft, 2-Pack, Premium HDMI Cord Type High Speed with Ethernet, Supports HDMI 2.0b 4K 60hz HDR on All Tested Devices Except Apple TV 4K Where it Only Supports 4K 30hz",4.3076923076923075,13.0
261,"iPad Air &amp; New iPad 9.7 inch 2017 Case, Snugg - Smart Cover Case with Kick Stand (Black Leather) for the Apple iPad Air 1 (2013)",4.3076923076923075,13.0
262,UAG Folio iPad Pro 9.7-inch Feather Light Composite [BLACK] Military Drop Tested iPad Case,4.305555555555555,36.0
263,"GE Deluxe Wireless Door Alarm, 120 Decibel, Alarm or Entry Chime, Indoor Personal Security, with Keypad Activation, 45117",4.304347826086956,23.000000000000004
264,Tiffen 43MM UV Protector Filter,4.3,160.0
265,Tiffen 62mm UV Protection Filter,4.3,160.0
266,"JETech Case for iPad Pro 12.9-Inch (2015 Model), Smart Cover with Auto Sleep/Wake, Black",4.3,30.0
267,"ESR Yippee Smart Case for The iPad Air 2, Smart Case Cover [Synthetic Leather] Translucent Frosted Back Magnetic Cover with Auto Sleep/Wake Function [Light Weight] (Black)",4.3,20.0
268,ASUS RP-AC52 AC750 Repeater / Access Point / Media Bridge (RP-AC52),4.3,10.0
269,Altura Photo Rapid Fire Camera Neck Strap w/Quick Release and Safety Tether,4.3,10.0
270,Globe 7732001 Home Appliance Six-Outlet Swivel Surge Tap,4.3,10.0
271,"JETech Case for iPad Mini 4, Smart Cover with Auto Sleep/Wake, Blue",4.3,10.0
272,Reolink 4MP (2560x1440) Super HD PoE Camera w/SD Card Outdoor/Indoor Video Surveillance Home IP Security IR Night Vision Motion Detection Audio Support w/Phone App RLC-410S,4.3,10.0
273,"SPARIN NVIDIA Shield Tablet K1 Screen Protector For NVIDIA Shield Tablet K1 8 Inch, [.3mm / 2.5D] [Tempered Glass] [Repeatable Installation]",4.3,10.0
274,LifeProof NUUD Waterproof Case with Retina Case For iPad Mini 1 and 2 - Black (Retail Packaging),4.294117647058823,17.0
275,"GE Personal Security Alarm Kit, Includes Deluxe Door Alarm with Keypad Activation and Window/Door Alarms, Easy Installation, DIY Home Protection, Burglar Alert, Magnetic Sensor, Off/Chime/Alarm, 51107",4.285714285714286,28.0
276,"Reolink PoE Camera 4MP Super HD Home Security Outdoor Indoor Video Surveillance Support Night Vision, Motion Detection, Audio, Remote Access, SD Card Slot RLC-410",4.285714285714286,21.0
277,"Fintie iPad Air 2 Case - Premium Vegan Leather Slim Fit Folio Case Smart Stand Protective Cover Auto Sleep/Wake Feature for Apple iPad Air 2, Black",4.285714285714286,14.0
278,"HOLSEM 12 Outlets Surge Protector Power Strip with 3 Smart USB Charging Ports (5V/3.1A) and 6' Heavy Duty Extension Cord, White",4.285714285714286,14.0
279,OtterBox DEFENDER SERIES Case for iPad Pro (12.9&quot; -2nd Gen. ONLY) Retail Packaging - BLACK,4.285714285714286,14.0
280,TP-Link N300 Ceiling Mount Wireless Access Point (EAP110),4.285714285714286,14.0
281,Tiffen 58mm UV Protection Filter,4.282051282051282,156.0
282,APC Back-UPS Pro 700VA UPS Battery Backup &amp; Surge Protector (BR700G),4.28125,32.0
283,Acme Made Skinny Sleeve XS (StretchShell Neoprene) Grey/Orange AM10521,4.2727272727272725,11.0
284,"HooToo Wireless Travel Router, USB Port, N150 Wi-Fi Router, USB Powered, High Performance, Mini Router- TripMate Nano (Not a Hotspot)",4.2727272727272725,11.0
285,Plugable 7 port USB 3.0 hub - 25W Powered USB HUB,4.2727272727272725,11.0
286,"Sennheiser PXC 550 Wireless &ndash; NoiseGard Adaptive Noise Cancelling, Bluetooth Headphone with Touch Sensitive Control and 30-Hour Battery Life",4.2727272727272725,11.0
287,"Solo Astor 15.6 Inch Laptop Slim Brief, Grey",4.2727272727272725,11.0
288,Toshiba OCZ Trion 150 480GB 2.5&quot; 7mm SATA III Internal Solid State Drive TRN150-25SAT3-480G,4.2727272727272725,11.0
289,Vertiv Avocent 4-Port HDMI 4K Ultra HD KVM Switch (SV240H),4.2727272727272725,11.0
290,"tomtoc 13 inch Laptop Sleeve Bag Compatible with 13.3 MacBook Air | 13&rdquo; MacBook Pro Retina 2012-2015 | 13.5&quot; Surface Laptop 2017 | Surface Book, Support up to 12.8 x 9.14 in",4.2727272727272725,11.0
291,"New iPad Keyboard Case, iEGrow New F8S 7 Colors LED Backlit iPad Keyboard with Protective Case Cover for iPad 6th Generation/iPad 5th Generation/iPad Air(Black)",4.266666666666667,15.0
292,Tech Armor High Definition HD-Clear PET Film Screen Protector (Not Glass) for Apple iPad Air/Air 2 / NEW iPad 9.7 (2017) [2-Pack],4.266666666666667,15.0
293,WD Black 750GB Performance Mobile Hard Disk Drive - 7200 RPM SATA 6 Gb/s 16MB Cache 9.5 MM 2.5 Inch - WD7500BPKX,4.26530612244898,49.0
294,"TP-Link | AC750 Wifi Extender | Up to 750Mbps | Dual Band Range Extender, Repeater, Wifi Signal Booster, Access Point| Easy Set-Up | Internet Booster Extends Wifi to Smart Home &amp; Alexa Devices (RE200)",4.257142857142857,35.0
295,Creative Labs PD0160 PC-CAM 300,4.25,16.0
296,"Legrand - Wiremold C110 Cordmate Cord Organizer Kit- Cable Concealer On Wall Cord Cover Raceway,...",4.25,16.0
297,"NETGEAR GS728TPP-100NAS 24-Port Gigabit Ethernet Smart Managed Pro Switch, PoE/PoE+, 384w, 4 SFP+, ProSAFE Lifetime Protection (GS728TPP)",4.25,16.0
298,"OMOTON Screen Protector for Fire HD 10 / Fire HD 10 Kids Edition, Tempered Glass / HD / 9H Hardness",4.25,16.0
299,StarTech.com 6 ft Clear A to B USB 2.0 Cable - M/M - USB Cable - 6 ft,4.25,16.0
300,Ubiquiti Edgerouter Lite ERLITE-3 Desktop Router (Black),4.25,16.0
301,Cooler Master Vortex Plus - CPU Cooler with Aluminum Fins and 4 Direct Contact Heat Pipes (RR-VTPS-28PK-R1),4.25,12.0
302,"EVGA Supernova 750 G3, 80 Plus Gold 750W, Fully Modular, Eco Mode with New HDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 150mm Size, Power Supply 220-G3-0750-X1",4.25,12.0
303,"Topsky 2877893 Shock-Absorption Three Layer Armor Defender Full Body Protective Case for iPad Mini, Mini 2 , Mini 3, Mini Retina - Grey Black",4.25,12.0
304,ViewTV [2018 Version Outdoor Amplified Digital HDTV Antenna - 150 Mile Range - Motorized 360&deg; Rotation - 40FT Coax Cable - Wireless Remote Control - UHF/VHF 4K 1080P Channels,4.25,12.0
305,Dell UltraSharp U3415W 34-Inch Curved LED-Lit Monitor,4.235294117647059,17.0
306,"Lacdo Waterproof Hard EVA Shockproof Carrying Case for Seagate Backup Plus Slim, Toshiba Canvio Basics, Canvio Connect, Canvio Slim II 2.5-Inch Portable External Hard Disk Drive - Blue",4.230769230769231,13.0
307,"Tenda AC15 AC1900 Wireless Wi-Fi Gigabit Smart Router, Black",4.225,40.0
308,TP-Link AC2600 Wireless Wi-Fi Gigabit Router with 4-Stream Technology (Archer C2600),4.222222222222222,18.0
309,"Tripp Lite 1300VA UPS Battery Back Up, AVR, LCD Display, 8 Outlets, 120V 720W, Tel &amp; Coax Protection, USB (SMART1300LCDT)",4.222222222222222,18.0
310,Poetic TurtleSkin iPad Pro 12.9 Rugged Case Cover With Heavy Duty Protection Silicone and Sound-Amplification feature for Apple iPad Pro 12.9 (1st Gen 2015) Blue,4.214285714285714,14.0
311,iPearl mCover Hard Shell Case for 13.5-inch Microsoft Surface Book Computer (Clear),4.214285714285714,14.0
312,LG 32MP58HQ-P 32-Inch IPS Monitor with Screen Split,4.2105263157894735,19.0
313,Koss Pro-4AA Studio Quality Headphones,4.2,20.0
314,"NETGEAR 8-Port Fast Ethernet Unmanaged Switch, Desktop, ProSAFE Lifetime Protection (FS108NA)",4.2,20.0
315,Sennheiser HD 650 Open Back Professional Headphone,4.2,20.0
316,Tiffen 55mm Circular Polarizer,4.2,20.0
317,"Etre Jeune Earbuds Headphones compatible for iPhone 7,7 Plus, 8,8 Plus, iPhone X, iPhone XS Stereo Sound by Bluetooth in Earbuds and Built-In Mic and Volume Control,Wired charging Bluetooth (White)",4.2,15.0
318,Corsair 8GB Flash Survivor USB 2.0 Flash Drive CMFUSBSRVR-8GB,4.2,10.0
319,KHOMO iPad Pro 9.7 Inch Case (2016) - DUAL Black Super Slim Cover with Rubberized back and Smart Feature (Built-in magnet for sleep / wake feature) For Apple iPad Pro 9.7 Tablet,4.2,10.0
320,"NET-DYN USB Wireless WiFi Adapter,AC1200 Dual Band , 5GHz and 2.4GHZ (867Mbps/300Mbps), Super Strength So You Can Say Bye to Buffering, for PC or Mac, for Desktop or Laptop",4.2,10.0
321,"Sabre Home Security Burglar Deterrent&mdash;Fake Security Camera, Fake Security Keypad and TV Burglar Deterrent",4.196428571428571,56.0
322,AmazonBasics iPad Air and Netbook Bag with Handle Fits 7 to 10-Inch Tablets (Black),4.1875,16.0
323,"McFadyon Compatible with iPhone XS XR X 8 7 6 5 iPad iPod HDMI Adapter Converter, Digital AV Adapter, 2019 Latest Plug and Play 1080P Audio AV Connector",4.1875,16.0
324,"ESR Corner/Bumper Protection Smart Cover Case with Soft TPU Bumper and Auto Wake/Sleep Function for iPad Air 2/iPad 6, Black",4.181818181818182,11.0
325,Hitachi Ultrastar A7K3000 2TB HUA723020ALA641 (0F12470) 2TB 64MB Cache 7200RPM SATA III (6.0Gb/s) Enterprise 3.5&quot; Hard Drive (Certified Refurbished),4.181818181818182,11.0
326,"MoKo iPad Mini 4 Case - Slim Lightweight Smart Shell Stand Cover Case with Auto Wake/Sleep for Apple iPad Mini 4 (2015 Edition) 7.9 inch iOS Tablet, Black",4.181818181818182,11.0
327,"ProCase iPad Mini 4 Case - Leather Stand Folio Case Cover for 2015 Apple iPad Mini 4 (4th Generation iPad Mini, mini4), with Multiple Viewing Angles, auto Sleep/Wake, Document Card Pocket (Brown)",4.181818181818182,11.0
328,"TP-Link AV1200 Powerline Ethernet Adapter - Gigabit Port, Plug&amp;Play, Power Saving(TL-PA8010 KIT)",4.181818181818182,11.0
329,"[AUTO-Pair] Wireless Security Camera System,SMONET 4CH 1080P HD Video Security System,4pcs 960P Wireless Weatherproof IP Cameras,Plug and Play,Super Night Vision,Easy Remote View,No Hard Drive",4.176470588235294,17.0
330,"Anker Soundcore Bluetooth Speaker with Loud Stereo Sound, Rich Bass, 24-Hour Playtime, 66 ft Bluetooth Range, Built-in Mic. Perfect Portable Wireless Speaker for iPhone, Samsung and More",4.173913043478261,23.0
331,Zmodo Pivot 1080p HD 360&deg; Rotating Wireless All-in-one Security Camera System with 2 Pack Door Window Sensor,4.171428571428572,35.0
332,"JETech Case for Apple iPad Pro 9.7-Inch (2016 Model), Smart Cover Auto Wake/Sleep, Black",4.166666666666667,18.0
333,"KHOMO iPad Air 2 Case - DUAL Series - ULTRA Slim Cover with Auto Sleep Wake Feature for Apple iPad Air 2nd Generation Tablet, Blue (ip-air-2-blue)",4.166666666666667,18.0
334,"TP-Link | PCMag Editor's Choice - AC1750 Wifi Extender | Up to 1750Mbps | Dual Band Range Extender, Repeater, Internet Booster, Access Point | Extend Wifi Signal to Smart Home &amp; Alexa Devices (RE450)",4.166666666666667,18.0
335,"Headphone Adapter &amp; Splitter, Headphone Jack Audio &amp; Charge Connector Splitter Calling/Charger/Music/Remote Control for iP7/7 plus/8/8 Plus/X/XS/XR/XS/MAX",4.166666666666667,12.0
336,"Lacdo EVA Shockproof Carrying Case for Western Digital My Passport Studio Ultra Slim Essential WD Elements SE Portable 500GB 1TB 2TB USB 3.0 Portable 2.5 inch External Hard Drive Travel Bag, Black",4.166666666666667,12.0
337,"TP-Link DOCSIS 3.0 (16x4) High Speed Cable Modem, Max Download Speeds of 686Mbps, Certified for Comcast XFINITY, Time Warner Cable, Cox Communications, Charter, Spectrum (TC-7620)",4.166666666666667,12.0
338,Thule Vectors 13&rdquo; MacBook Pro with Retina Display ONLY Bumper in Black,4.157894736842105,19.0
339,ASUS Dual-Band AC750 wireless router 733 Mbps with USB port (RT-AC51U),4.1395348837209305,43.0
340,"Acer Chromebook 14, Aluminum, 14-inch Full HD, Intel Celeron N3160, 4GB LPDDR3, 32GB, Chrome, CB3-431-C5FM",4.136363636363637,22.0
341,Samsung 850 PRO - 1TB - 2.5-Inch SATA III Internal SSD (MZ-7KE1T0BW),4.135593220338983,59.00000000000001
342,"APC UPS Battery Backup &amp; Surge Protector, 550VA, APC Back-UPS (BE550G)",4.125,16.0
343,"Laview 1080p home security camera system, 8 channel NVR recorder with 2TB hard drive, 6 bullet 1080p waterproof IP66 security system cameras, indoor/outdoor surveillance system with 100ft night vision",4.125,16.0
344,Seagate Exos 7E8 8TB 512e SATA 256MB Cache 3.5-Inch Enterprise Hard Drive (ST8000NM0055),4.125,16.0
345,TP-Link 5 Port Fast Ethernet Switch | Desktop Ethernet Splitter | Ethernet Hub | Plug and Play | Fanless Quite | Unmanaged (TL-SF1005D),4.125,16.0
346,SwissGear 1900 Scansmart TSA Laptop Backpack - Black,4.119047619047619,42.00000000000001
347,"1byone TV Antenna, 50 Mile Range Amplified HDTV Antenna with Detachable Amplifier Signal Booster, USB Power Supply and 10 Feet Highest Performance Coaxial Cable-Black",4.117647058823529,17.0
348,"Vimtag VT-361 Super HD WiFi Video Monitoring Surveillance Security Camera, Plug/Play, Pan/Tilt with Two-Way Audio &amp; Night Vision",4.117647058823529,17.0
